CaptureDate,Aerolinea,Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo
2023-04-18,Latam,2023-05-17,BOG,MDE,15:59:00,16:55:00,169980,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,16:45:00,17:41:00,257560,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,17:30:00,18:26:00,257560,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,18:44:00,19:40:00,257560,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,20:45:00,21:41:00,187000,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,21:15:00,22:11:00,169980,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,22:21:00,23:17:00,169980,Directo
2023-04-18,Latam,2023-05-17,BOG,MDE,11:36:00,15:31:00,375970,1_parada
2023-04-18,Latam,2023-05-17,BOG,MDE,12:20:00,15:10:00,289930,1_parada
2023-04-18,Latam,2023-05-17,BOG,MDE,17:27:00,20:24:00,289930,1_parada
2023-04-18,Latam,2023-05-17,BOG,MDE,18:55:00,21:14:00,375970,1_parada
2023-04-18,Latam,2023-05-19,BOG,MDE,05:03:00,06:02:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,06:17:00,07:16:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,06:45:00,07:44:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,08:03:00,09:02:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,09:15:00,10:14:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,10:00:00,10:56:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,10:30:00,11:26:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,11:30:00,12:26:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,13:29:00,14:25:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,15:00:00,15:56:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,15:30:00,16:26:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,16:15:00,17:11:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,18:10:00,19:06:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,19:05:00,20:01:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,19:59:00,20:55:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,21:05:00,22:01:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,22:18:00,23:14:00,257560,Directo
2023-04-18,Latam,2023-05-19,BOG,MDE,06:15:00,09:54:00,419160,1_parada
2023-04-18,Latam,2023-05-19,BOG,MDE,07:06:00,09:54:00,419160,1_parada
2023-04-18,Latam,2023-05-19,BOG,MDE,17:15:00,19:48:00,419160,1_parada
2023-04-18,Latam,2023-05-21,BOG,MDE,04:30:00,05:26:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,06:00:00,06:59:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,06:30:00,07:29:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,09:45:00,10:44:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,10:15:00,11:11:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,10:45:00,11:41:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,12:59:00,13:55:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,14:35:00,15:31:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,16:14:00,17:10:00,187000,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,17:00:00,17:56:00,187000,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,18:50:00,19:46:00,257560,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,21:05:00,22:01:00,283740,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,22:05:00,23:01:00,169980,Directo
2023-04-18,Latam,2023-05-21,BOG,MDE,10:15:00,14:02:00,289930,1_parada
2023-04-18,Latam,2023-05-21,BOG,MDE,13:59:00,16:52:00,306470,1_parada
2023-04-18,Latam,2023-05-21,BOG,MDE,15:29:00,20:50:00,433920,1_parada
2023-04-18,Latam,2023-05-21,BOG,MDE,16:59:00,21:02:00,322770,1_parada
2023-04-18,Latam,2023-05-21,BOG,MDE,20:29:00,23:19:00,400840,1_parada
2023-04-18,Latam,2023-05-25,BOG,MDE,05:00:00,05:59:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,05:30:00,06:29:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,06:03:00,07:02:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,08:47:00,09:46:00,187000,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,09:05:00,10:04:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,09:35:00,10:34:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,10:14:00,11:10:00,187000,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,13:30:00,14:26:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,14:36:00,15:32:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,17:02:00,17:58:00,257560,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,18:14:00,19:10:00,257560,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,19:05:00,20:01:00,257560,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,19:55:00,20:51:00,169980,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,20:30:00,21:26:00,257560,Directo
2023-04-18,Latam,2023-05-25,BOG,MDE,05:00:00,10:21:00,289930,1_parada
2023-04-18,Latam,2023-05-25,BOG,MDE,06:20:00,10:21:00,289930,1_parada
2023-04-18,Latam,2023-05-25,BOG,MDE,09:09:00,13:06:00,372750,1_parada
2023-04-18,Latam,2023-05-25,BOG,MDE,10:30:00,13:51:00,375970,1_parada
2023-04-18,Latam,2023-05-25,BOG,MDE,17:41:00,22:51:00,289930,1_parada
2023-04-18,Latam,2023-05-25,BOG,MDE,20:00:00,22:51:00,289930,1_parada
2023-04-18,Latam,2023-05-27,BOG,MDE,05:15:00,06:14:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,05:45:00,06:44:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,06:16:00,07:15:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,06:45:00,07:44:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,07:15:00,08:14:00,187000,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,09:07:00,10:06:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,09:45:00,10:44:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,10:49:00,11:45:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,12:50:00,13:46:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,14:46:00,15:42:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,15:44:00,16:40:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,16:30:00,17:26:00,169980,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,17:14:00,18:10:00,187000,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,18:00:00,18:56:00,187000,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,21:25:00,22:21:00,257560,Directo
2023-04-18,Latam,2023-05-27,BOG,MDE,05:00:00,08:26:00,289930,1_parada
2023-04-18,Latam,2023-05-27,BOG,MDE,08:15:00,11:29:00,289930,1_parada
2023-04-18,Latam,2023-05-27,BOG,MDE,09:15:00,12:40:00,375970,1_parada
2023-04-18,Latam,2023-05-27,BOG,MDE,13:22:00,15:58:00,306470,1_parada
2023-04-18,Latam,2023-05-27,BOG,MDE,15:15:00,18:16:00,289930,1_parada
2023-04-18,Latam,2023-05-29,BOG,MDE,05:11:00,06:10:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,06:00:00,06:59:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,07:00:00,07:59:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,07:44:00,08:43:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,08:59:00,09:58:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,10:30:00,11:26:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,11:03:00,11:59:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,12:47:00,13:43:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,15:15:00,16:11:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,17:24:00,18:20:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,19:00:00,19:56:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,19:30:00,20:26:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,20:05:00,21:04:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,21:14:00,22:10:00,169980,Directo
2023-04-18,Latam,2023-05-29,BOG,MDE,10:30:00,13:19:00,372750,1_parada
2023-04-18,Latam,2023-05-29,BOG,MDE,11:25:00,16:09:00,693460,1_parada
2023-04-18,Latam,2023-05-29,BOG,MDE,11:59:00,16:54:00,306470,1_parada
2023-04-18,Latam,2023-05-29,BOG,MDE,18:24:00,21:26:00,289930,1_parada
2023-04-18,Latam,2023-05-29,BOG,MDE,19:20:00,23:16:00,289930,1_parada
2023-04-18,Latam,2023-05-29,BOG,MDE,20:45:00,23:16:00,289930,1_parada
2023-04-18,Latam,2023-05-31,BOG,MDE,05:05:00,06:04:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,05:23:00,06:22:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,06:00:00,06:59:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,07:22:00,08:21:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,08:23:00,09:22:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,08:59:00,09:58:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,09:59:00,10:55:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,14:35:00,15:31:00,187000,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,15:10:00,16:06:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,15:59:00,16:55:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,16:45:00,17:41:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,17:30:00,18:26:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,18:44:00,19:40:00,257560,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,20:45:00,21:41:00,257560,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,21:15:00,22:11:00,169980,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,22:21:00,23:17:00,257560,Directo
2023-04-18,Latam,2023-05-31,BOG,MDE,07:38:00,11:24:00,289930,1_parada
2023-04-18,Latam,2023-05-31,BOG,MDE,11:36:00,15:31:00,375970,1_parada
2023-04-18,Latam,2023-05-31,BOG,MDE,17:27:00,20:01:00,289930,1_parada
2023-04-18,Latam,2023-05-31,BOG,MDE,18:55:00,21:14:00,375970,1_parada
2023-04-18,Latam,2023-06-02,BOG,MDE,05:03:00,06:02:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,06:17:00,07:16:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,06:45:00,07:44:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,08:03:00,09:02:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,09:15:00,10:14:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,10:00:00,10:56:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,10:30:00,11:26:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,11:30:00,12:26:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,13:29:00,14:25:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,15:00:00,15:56:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,15:30:00,16:26:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,16:15:00,17:11:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,18:10:00,19:06:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,19:05:00,20:01:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,19:59:00,20:55:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,21:05:00,22:01:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,22:18:00,23:14:00,257560,Directo
2023-04-18,Latam,2023-06-02,BOG,MDE,07:06:00,09:54:00,419160,1_parada
2023-04-18,Latam,2023-06-02,BOG,MDE,17:15:00,19:48:00,419160,1_parada
2023-04-18,Latam,2023-06-02,BOG,MDE,18:59:00,21:35:00,375970,1_parada
2023-04-18,Latam,2023-06-04,BOG,MDE,05:00:00,05:56:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,06:00:00,06:59:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,06:30:00,07:29:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,08:30:00,09:29:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,09:18:00,10:14:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,09:45:00,10:44:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,10:30:00,11:26:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,12:59:00,13:55:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,14:35:00,15:31:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,16:14:00,17:10:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,17:00:00,17:56:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,18:50:00,19:46:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,20:00:00,20:56:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,21:05:00,22:01:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,22:05:00,23:01:00,169980,Directo
2023-04-18,Latam,2023-06-04,BOG,MDE,10:15:00,14:02:00,289930,1_parada
2023-04-18,Latam,2023-06-04,BOG,MDE,13:59:00,16:52:00,306470,1_parada
2023-04-18,Latam,2023-06-04,BOG,MDE,15:19:00,17:55:00,289930,1_parada
2023-04-18,Latam,2023-06-04,BOG,MDE,16:59:00,21:02:00,289930,1_parada
2023-04-18,Latam,2023-06-04,BOG,MDE,20:29:00,23:19:00,400840,1_parada
2023-04-18,Latam,2023-06-06,BOG,MDE,05:10:00,06:09:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,06:02:00,07:01:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,06:30:00,07:29:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,08:32:00,09:31:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,09:47:00,10:46:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,11:30:00,12:26:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,12:47:00,13:43:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,13:24:00,14:20:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,13:44:00,14:40:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,14:14:00,15:10:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,15:15:00,16:11:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,15:59:00,16:55:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,16:29:00,17:25:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,18:44:00,19:40:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,19:50:00,20:46:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,21:00:00,21:56:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,22:05:00,23:01:00,169980,Directo
2023-04-18,Latam,2023-06-06,BOG,MDE,06:15:00,09:47:00,289930,1_parada
2023-04-18,Latam,2023-06-06,BOG,MDE,07:14:00,09:47:00,289930,1_parada
2023-04-18,Latam,2023-06-06,BOG,MDE,09:45:00,12:05:00,375970,1_parada
2023-04-18,Latam,2023-06-08,BOG,MDE,05:00:00,05:59:00,257560,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,05:30:00,06:29:00,169980,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,06:03:00,07:02:00,257560,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,08:00:00,08:59:00,187000,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,08:39:00,09:38:00,169980,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,09:35:00,10:34:00,169980,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,10:14:00,11:10:00,169980,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,13:30:00,14:26:00,257560,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,14:36:00,15:32:00,257560,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,16:59:00,17:55:00,187000,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,18:14:00,19:10:00,187000,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,19:05:00,20:01:00,187000,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,19:55:00,20:51:00,169980,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,20:30:00,21:26:00,187000,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,21:00:00,21:56:00,257560,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,22:00:00,22:56:00,257560,Directo
2023-04-18,Latam,2023-06-08,BOG,MDE,05:00:00,10:21:00,289930,1_parada
2023-04-18,Latam,2023-06-08,BOG,MDE,06:20:00,10:21:00,289930,1_parada
2023-04-18,Latam,2023-06-08,BOG,MDE,10:30:00,13:51:00,375970,1_parada
2023-04-18,Latam,2023-06-08,BOG,MDE,18:45:00,22:51:00,289930,1_parada
2023-04-18,Latam,2023-06-10,BOG,MDE,05:15:00,06:14:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,05:45:00,06:44:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,06:16:00,07:15:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,06:45:00,07:44:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,07:15:00,08:14:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,08:30:00,09:29:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,09:45:00,10:44:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,10:49:00,11:45:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,13:10:00,14:06:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,14:46:00,15:42:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,15:44:00,16:40:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,16:30:00,17:26:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,17:14:00,18:10:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,18:00:00,18:56:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,21:25:00,22:21:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,22:33:00,23:29:00,257560,Directo
2023-04-18,Latam,2023-06-10,BOG,MDE,05:00:00,07:40:00,289930,1_parada
2023-04-18,Latam,2023-06-10,BOG,MDE,07:34:00,10:43:00,289930,1_parada
2023-04-18,Latam,2023-06-10,BOG,MDE,09:15:00,12:03:00,433920,1_parada
2023-04-18,Latam,2023-06-10,BOG,MDE,15:15:00,18:16:00,289930,1_parada
2023-04-18,Latam,2023-06-12,BOG,MDE,05:11:00,06:10:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,06:00:00,06:59:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,07:00:00,07:59:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,07:30:00,08:29:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,08:05:00,09:04:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,08:59:00,09:58:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,10:36:00,11:32:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,11:00:00,11:56:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,12:47:00,13:43:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,15:15:00,16:11:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,17:24:00,18:20:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,19:00:00,19:56:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,19:30:00,20:26:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,19:59:00,20:58:00,187000,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,21:14:00,22:10:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,22:00:00,22:56:00,169980,Directo
2023-04-18,Latam,2023-06-12,BOG,MDE,10:30:00,13:19:00,372750,1_parada
2023-04-18,Latam,2023-06-12,BOG,MDE,18:24:00,21:26:00,289930,1_parada
2023-04-18,Latam,2023-06-14,BOG,MDE,05:05:00,06:04:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,05:25:00,06:24:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,06:00:00,06:59:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,07:00:00,07:59:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,08:28:00,09:27:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,08:59:00,09:58:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,09:59:00,10:55:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,12:59:00,13:55:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,14:35:00,15:31:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,15:10:00,16:06:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,15:59:00,16:55:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,16:45:00,17:41:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,17:30:00,18:26:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,18:44:00,19:40:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,20:45:00,21:41:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,21:00:00,21:56:00,257560,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,22:21:00,23:17:00,187000,Directo
2023-04-18,Latam,2023-06-14,BOG,MDE,07:14:00,11:04:00,289930,1_parada
2023-04-18,Latam,2023-06-14,BOG,MDE,11:45:00,15:10:00,289930,1_parada
2023-04-18,Latam,2023-06-14,BOG,MDE,18:55:00,21:14:00,375970,1_parada
2023-04-18,Latam,2023-06-16,BOG,MDE,05:03:00,06:02:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,06:17:00,07:16:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,06:45:00,07:44:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,08:03:00,09:02:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,09:15:00,10:14:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,10:00:00,10:56:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,10:30:00,11:26:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,11:30:00,12:26:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,13:29:00,14:25:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,15:00:00,15:56:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,15:30:00,16:26:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,16:15:00,17:11:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,18:10:00,19:06:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,19:05:00,20:01:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,19:59:00,20:55:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,21:05:00,22:01:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,22:18:00,23:14:00,257560,Directo
2023-04-18,Latam,2023-06-16,BOG,MDE,07:06:00,09:54:00,419160,1_parada
2023-04-18,Latam,2023-06-16,BOG,MDE,17:15:00,19:48:00,419160,1_parada
2023-04-18,Latam,2023-06-16,BOG,MDE,18:59:00,21:35:00,433920,1_parada
2023-04-18,Latam,2023-04-19,MDE,BOG,04:04:00,05:00:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,04:34:00,05:29:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,05:33:00,06:29:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,06:19:00,07:15:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,06:50:00,07:46:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,06:52:00,07:48:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,07:33:00,08:29:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,08:03:00,08:59:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,09:55:00,10:51:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,12:06:00,13:02:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,15:16:00,16:12:00,284440,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,16:33:00,17:29:00,284440,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,16:38:00,17:34:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,19:34:00,20:30:00,557070,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,21:48:00,22:44:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,22:33:00,23:29:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,22:38:00,23:34:00,258260,Directo
2023-04-18,Latam,2023-04-19,MDE,BOG,10:35:00,14:02:00,476630,1_parada
2023-04-18,Latam,2023-04-19,MDE,BOG,20:07:00,22:46:00,419860,1_parada
2023-04-18,Latam,2023-04-19,MDE,BOG,20:12:00,22:43:00,424620,1_parada
2023-04-18,Latam,2023-04-21,MDE,BOG,04:04:00,05:00:00,258260,Directo
