Fecha,Departure,Arrive,Hora_Salida,Hora_LLegada,Price,Tipo
2023-02-05,BOG,CLO,9:14 a. m.,3:22 p. m.,"361.810,00",1 parada
2023-02-05,BOG,CLO,10:08 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-05,BOG,CLO,10:08 a. m.,3:22 p. m.,"361.810,00",1 parada
2023-02-05,BOG,CLO,1:40 p. m.,7:41 p. m.,"361.810,00",1 parada
2023-02-05,BOG,CLO,5:00 p. m.,7:41 p. m.,"361.810,00",1 parada
2023-02-05,BOG,CLO,11:30 p. m.,"6:22 a. m.
+1","294.570,00",1 parada
2023-02-06,BOG,CLO,4:29 a. m.,5:36 a. m.,"266.130,00",Directo
2023-02-06,BOG,CLO,6:15 a. m.,7:22 a. m.,"266.130,00",Directo
2023-02-06,BOG,CLO,7:47 a. m.,8:54 a. m.,"266.130,00",Directo
2023-02-06,BOG,CLO,8:26 a. m.,9:33 a. m.,"266.130,00",Directo
2023-02-06,BOG,CLO,8:59 a. m.,10:06 a. m.,"266.130,00",Directo
2023-02-06,BOG,CLO,1:14 p. m.,2:25 p. m.,"223.290,00",Directo
2023-02-06,BOG,CLO,3:15 p. m.,4:26 p. m.,"223.290,00",Directo
2023-02-06,BOG,CLO,4:01 p. m.,5:12 p. m.,"223.290,00",Directo
2023-02-06,BOG,CLO,5:57 p. m.,7:08 p. m.,"223.290,00",Directo
2023-02-06,BOG,CLO,8:30 p. m.,9:41 p. m.,"223.290,00",Directo
2023-02-06,BOG,CLO,9:49 p. m.,11:00 p. m.,"223.290,00",Directo
2023-02-06,BOG,CLO,6:48 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,7:33 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,8:12 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,9:14 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,9:14 a. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,10:14 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,10:14 a. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,12:45 p. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,2:39 p. m.,9:04 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,5:14 p. m.,9:04 p. m.,"294.570,00",1 parada
2023-02-06,BOG,CLO,6:10 p. m.,9:04 p. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,4:29 a. m.,5:36 a. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,6:15 a. m.,7:22 a. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,7:11 a. m.,8:18 a. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,8:52 a. m.,9:59 a. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,12:13 p. m.,1:24 p. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,4:47 p. m.,5:58 p. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,5:30 p. m.,6:41 p. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,6:28 p. m.,7:39 p. m.,"266.130,00",Directo
2023-02-07,BOG,CLO,7:00 p. m.,8:11 p. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,9:45 p. m.,10:56 p. m.,"223.290,00",Directo
2023-02-07,BOG,CLO,4:14 a. m.,7:39 a. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,6:47 a. m.,11:23 a. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,7:32 a. m.,11:23 a. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,8:45 a. m.,11:23 a. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,8:45 a. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,10:59 a. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,12:10 p. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,12:10 p. m.,6:27 p. m.,"294.570,00",1 parada
2023-02-07,BOG,CLO,1:51 p. m.,6:27 p. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,4:10 a. m.,5:17 a. m.,"223.290,00",Directo
2023-02-08,BOG,CLO,6:21 a. m.,7:28 a. m.,"223.290,00",Directo
2023-02-08,BOG,CLO,8:08 a. m.,9:15 a. m.,"223.290,00",Directo
2023-02-08,BOG,CLO,8:44 a. m.,9:51 a. m.,"223.290,00",Directo
2023-02-08,BOG,CLO,12:25 p. m.,1:36 p. m.,"266.130,00",Directo
2023-02-08,BOG,CLO,3:23 p. m.,4:34 p. m.,"266.130,00",Directo
2023-02-08,BOG,CLO,4:30 p. m.,5:41 p. m.,"266.130,00",Directo
2023-02-08,BOG,CLO,5:59 p. m.,7:10 p. m.,"266.130,00",Directo
2023-02-08,BOG,CLO,6:58 p. m.,8:09 p. m.,"266.130,00",Directo
2023-02-08,BOG,CLO,9:04 p. m.,10:15 p. m.,"266.130,00",Directo
2023-02-08,BOG,CLO,9:57 p. m.,11:08 p. m.,"223.290,00",Directo
2023-02-08,BOG,CLO,4:44 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,6:49 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,7:45 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,8:20 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,8:20 a. m.,3:25 p. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,8:58 a. m.,3:25 p. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,11:15 a. m.,3:25 p. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,1:54 p. m.,7:13 p. m.,"294.570,00",1 parada
2023-02-08,BOG,CLO,4:00 p. m.,7:13 p. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,6:15 a. m.,7:22 a. m.,"223.290,00",Directo
2023-02-09,BOG,CLO,7:30 a. m.,8:37 a. m.,"266.130,00",Directo
2023-02-09,BOG,CLO,8:38 a. m.,9:45 a. m.,"266.130,00",Directo
2023-02-09,BOG,CLO,10:29 a. m.,11:40 a. m.,"223.290,00",Directo
2023-02-09,BOG,CLO,12:45 p. m.,1:56 p. m.,"223.290,00",Directo
2023-02-09,BOG,CLO,2:44 p. m.,3:55 p. m.,"223.290,00",Directo
2023-02-09,BOG,CLO,5:04 p. m.,6:15 p. m.,"223.290,00",Directo
2023-02-09,BOG,CLO,8:27 p. m.,9:38 p. m.,"223.290,00",Directo
2023-02-09,BOG,CLO,4:44 a. m.,9:38 a. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,6:45 a. m.,9:38 a. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,6:45 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,7:49 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,8:31 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,9:14 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-09,BOG,CLO,1:52 p. m.,6:25 p. m.,"294.570,00",1 parada
2023-02-10,BOG,CLO,6:15 a. m.,7:22 a. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,7:43 a. m.,8:50 a. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,10:00 a. m.,11:11 a. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,2:14 p. m.,3:25 p. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,3:43 p. m.,4:54 p. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,5:24 p. m.,6:35 p. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,6:15 p. m.,7:26 p. m.,"479.140,00",Directo
2023-02-10,BOG,CLO,7:16 p. m.,8:27 p. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,8:44 p. m.,9:55 p. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,10:00 p. m.,11:11 p. m.,"266.130,00",Directo
2023-02-10,BOG,CLO,6:45 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,8:00 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,8:00 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,8:45 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,8:45 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,9:25 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,9:25 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,11:16 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,12:20 p. m.,6:01 p. m.,"523.170,00",1 parada
2023-02-10,BOG,CLO,3:44 p. m.,8:40 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,5:00 p. m.,8:40 p. m.,"398.100,00",1 parada
2023-02-10,BOG,CLO,6:01 p. m.,8:40 p. m.,"398.100,00",1 parada
2023-02-11,BOG,CLO,7:30 a. m.,8:37 a. m.,"266.130,00",Directo
2023-02-11,BOG,CLO,8:20 a. m.,9:27 a. m.,"223.290,00",Directo
2023-02-11,BOG,CLO,8:58 a. m.,10:05 a. m.,"223.290,00",Directo
2023-02-11,BOG,CLO,11:15 a. m.,12:26 p. m.,"223.290,00",Directo
2023-02-11,BOG,CLO,11:44 a. m.,12:55 p. m.,"223.290,00",Directo
2023-02-11,BOG,CLO,2:14 p. m.,3:25 p. m.,"223.290,00",Directo
2023-02-11,BOG,CLO,5:14 p. m.,6:25 p. m.,"266.130,00",Directo
2023-02-11,BOG,CLO,6:14 p. m.,7:25 p. m.,"266.130,00",Directo
2023-02-11,BOG,CLO,7:19 p. m.,8:30 p. m.,"266.130,00",Directo
2023-02-11,BOG,CLO,8:05 p. m.,9:16 p. m.,"223.290,00",Directo
2023-02-11,BOG,CLO,11:00 p. m.,"12:11 a. m.
+1","223.290,00",Directo
2023-02-11,BOG,CLO,4:08 a. m.,9:18 a. m.,"294.570,00",1 parada
2023-02-11,BOG,CLO,5:40 a. m.,9:18 a. m.,"294.570,00",1 parada
2023-02-11,BOG,CLO,5:40 a. m.,11:40 a. m.,"294.570,00",1 parada
2023-02-11,BOG,CLO,6:47 a. m.,9:18 a. m.,"294.570,00",1 parada
2023-02-11,BOG,CLO,6:47 a. m.,11:40 a. m.,"294.570,00",1 parada
2023-02-11,BOG,CLO,8:39 a. m.,11:40 a. m.,"294.570,00",1 parada
2023-02-11,BOG,CLO,10:53 a. m.,5:18 p. m.,"550.300,00",1 parada
2023-02-11,BOG,CLO,1:04 p. m.,5:18 p. m.,"465.340,00",1 parada
2023-02-11,BOG,CLO,2:44 p. m.,5:18 p. m.,"550.300,00",1 parada
2023-02-12,BOG,CLO,6:05 a. m.,7:12 a. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,8:10 a. m.,9:17 a. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,8:46 a. m.,9:53 a. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,10:14 a. m.,11:25 a. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,12:26 p. m.,1:37 p. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,2:49 p. m.,4:00 p. m.,"266.130,00",Directo
2023-02-12,BOG,CLO,4:48 p. m.,5:58 p. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,5:30 p. m.,6:41 p. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,6:14 p. m.,7:25 p. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,8:05 p. m.,9:16 p. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,10:09 p. m.,11:20 p. m.,"223.290,00",Directo
2023-02-12,BOG,CLO,5:15 a. m.,8:13 a. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,6:15 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,8:30 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,8:30 a. m.,3:22 p. m.,"465.340,00",1 parada
2023-02-12,BOG,CLO,9:14 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,9:14 a. m.,3:22 p. m.,"465.340,00",1 parada
2023-02-12,BOG,CLO,10:08 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,10:08 a. m.,3:22 p. m.,"593.140,00",1 parada
2023-02-12,BOG,CLO,1:40 p. m.,7:41 p. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,5:00 p. m.,7:41 p. m.,"361.810,00",1 parada
2023-02-12,BOG,CLO,11:30 p. m.,"6:22 a. m.
+1","294.570,00",1 parada
2023-02-13,BOG,CLO,4:29 a. m.,5:36 a. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,6:15 a. m.,7:22 a. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,7:47 a. m.,8:54 a. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,8:26 a. m.,9:33 a. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,8:59 a. m.,10:06 a. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,1:14 p. m.,2:25 p. m.,"223.290,00",Directo
2023-02-13,BOG,CLO,3:15 p. m.,4:26 p. m.,"223.290,00",Directo
2023-02-13,BOG,CLO,4:01 p. m.,5:12 p. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,5:57 p. m.,7:08 p. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,8:30 p. m.,9:41 p. m.,"266.130,00",Directo
2023-02-13,BOG,CLO,9:49 p. m.,11:00 p. m.,"223.290,00",Directo
2023-02-13,BOG,CLO,6:48 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,7:33 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,8:12 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,9:14 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,9:14 a. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,10:14 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,10:14 a. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,12:45 p. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,2:39 p. m.,9:03 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,5:14 p. m.,9:03 p. m.,"294.570,00",1 parada
2023-02-13,BOG,CLO,6:10 p. m.,9:03 p. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,4:10 a. m.,5:17 a. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,6:15 a. m.,7:22 a. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,7:11 a. m.,8:18 a. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,8:52 a. m.,9:59 a. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,12:13 p. m.,1:24 p. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,4:47 p. m.,5:58 p. m.,"266.130,00",Directo
2023-02-14,BOG,CLO,5:30 p. m.,6:41 p. m.,"266.130,00",Directo
2023-02-14,BOG,CLO,6:28 p. m.,7:39 p. m.,"266.130,00",Directo
2023-02-14,BOG,CLO,7:00 p. m.,8:11 p. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,9:45 p. m.,10:56 p. m.,"223.290,00",Directo
2023-02-14,BOG,CLO,4:14 a. m.,7:39 a. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,6:47 a. m.,11:23 a. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,7:32 a. m.,11:23 a. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,8:45 a. m.,11:23 a. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,8:45 a. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,10:59 a. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,12:10 p. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,12:10 p. m.,6:27 p. m.,"294.570,00",1 parada
2023-02-14,BOG,CLO,1:51 p. m.,6:27 p. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,4:10 a. m.,5:17 a. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,6:21 a. m.,7:28 a. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,8:08 a. m.,9:15 a. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,8:44 a. m.,9:51 a. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,12:25 p. m.,1:36 p. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,3:23 p. m.,4:34 p. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,4:30 p. m.,5:41 p. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,5:59 p. m.,7:10 p. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,6:58 p. m.,8:09 p. m.,"266.130,00",Directo
2023-02-15,BOG,CLO,9:04 p. m.,10:15 p. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,9:57 p. m.,11:08 p. m.,"223.290,00",Directo
2023-02-15,BOG,CLO,4:44 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,6:49 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,7:45 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,8:20 a. m.,11:06 a. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,8:20 a. m.,3:25 p. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,8:58 a. m.,3:25 p. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,11:15 a. m.,3:25 p. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,1:54 p. m.,7:13 p. m.,"294.570,00",1 parada
2023-02-15,BOG,CLO,4:00 p. m.,7:13 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,4:30 a. m.,5:37 a. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,6:15 a. m.,7:22 a. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,7:30 a. m.,8:37 a. m.,"266.130,00",Directo
2023-02-16,BOG,CLO,8:38 a. m.,9:45 a. m.,"266.130,00",Directo
2023-02-16,BOG,CLO,10:29 a. m.,11:40 a. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,12:45 p. m.,1:56 p. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,2:44 p. m.,3:55 p. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,5:04 p. m.,6:15 p. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,6:45 p. m.,7:56 p. m.,"266.130,00",Directo
2023-02-16,BOG,CLO,8:27 p. m.,9:38 p. m.,"266.130,00",Directo
2023-02-16,BOG,CLO,9:49 p. m.,11:00 p. m.,"223.290,00",Directo
2023-02-16,BOG,CLO,4:44 a. m.,9:38 a. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,6:45 a. m.,9:38 a. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,6:45 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,7:49 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,8:31 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,9:14 a. m.,1:01 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,12:45 p. m.,6:25 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,1:52 p. m.,6:25 p. m.,"294.570,00",1 parada
2023-02-16,BOG,CLO,3:29 p. m.,6:25 p. m.,"294.570,00",1 parada
2023-02-17,BOG,CLO,6:15 a. m.,7:22 a. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,7:43 a. m.,8:50 a. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,10:00 a. m.,11:11 a. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,2:14 p. m.,3:25 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,3:43 p. m.,4:54 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,5:24 p. m.,6:35 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,6:15 p. m.,7:26 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,7:16 p. m.,8:27 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,8:44 p. m.,9:55 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,10:00 p. m.,11:11 p. m.,"266.130,00",Directo
2023-02-17,BOG,CLO,6:45 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,8:00 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,8:00 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,8:45 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,8:45 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,9:25 a. m.,12:00 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,9:25 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,11:16 a. m.,2:26 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,12:20 p. m.,6:01 p. m.,"653.120,00",1 parada
2023-02-17,BOG,CLO,3:44 p. m.,8:40 p. m.,"745.700,00",1 parada
2023-02-17,BOG,CLO,5:00 p. m.,8:40 p. m.,"398.100,00",1 parada
2023-02-17,BOG,CLO,6:01 p. m.,8:40 p. m.,"465.340,00",1 parada
2023-02-19,BOG,CLO,6:05 a. m.,7:12 a. m.,"223.290,00",Directo
2023-02-19,BOG,CLO,8:10 a. m.,9:17 a. m.,"223.290,00",Directo
2023-02-19,BOG,CLO,8:46 a. m.,9:53 a. m.,"223.290,00",Directo
2023-02-19,BOG,CLO,10:14 a. m.,11:25 a. m.,"223.290,00",Directo
2023-02-19,BOG,CLO,12:26 p. m.,1:37 p. m.,"223.290,00",Directo
2023-02-19,BOG,CLO,2:49 p. m.,4:00 p. m.,"266.130,00",Directo
2023-02-19,BOG,CLO,4:48 p. m.,5:58 p. m.,"266.130,00",Directo
2023-02-19,BOG,CLO,5:30 p. m.,6:41 p. m.,"266.130,00",Directo
2023-02-19,BOG,CLO,6:14 p. m.,7:25 p. m.,"223.290,00",Directo
2023-02-19,BOG,CLO,8:05 p. m.,9:16 p. m.,"266.130,00",Directo
2023-02-19,BOG,CLO,10:09 p. m.,11:20 p. m.,"266.130,00",Directo
2023-02-19,BOG,CLO,5:15 a. m.,8:13 a. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,6:15 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,8:30 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,8:30 a. m.,3:22 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,9:14 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,9:14 a. m.,3:22 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,10:08 a. m.,12:47 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,10:08 a. m.,3:22 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,1:40 p. m.,7:41 p. m.,"593.140,00",1 parada
2023-02-19,BOG,CLO,5:00 p. m.,7:41 p. m.,"361.810,00",1 parada
2023-02-19,BOG,CLO,11:30 p. m.,"6:22 a. m.
+1","294.570,00",1 parada
2023-02-20,BOG,CLO,4:29 a. m.,5:36 a. m.,"266.130,00",Directo
2023-02-20,BOG,CLO,6:15 a. m.,7:22 a. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,7:47 a. m.,8:54 a. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,8:26 a. m.,9:33 a. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,8:59 a. m.,10:06 a. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,1:14 p. m.,2:25 p. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,3:15 p. m.,4:26 p. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,4:01 p. m.,5:12 p. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,5:57 p. m.,7:08 p. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,8:30 p. m.,9:41 p. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,9:49 p. m.,11:00 p. m.,"223.290,00",Directo
2023-02-20,BOG,CLO,6:48 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,7:33 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,8:12 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,9:14 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,9:14 a. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,10:14 a. m.,12:43 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,10:14 a. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,12:45 p. m.,3:50 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,2:39 p. m.,9:03 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,5:14 p. m.,9:03 p. m.,"294.570,00",1 parada
2023-02-20,BOG,CLO,6:10 p. m.,9:03 p. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,4:10 a. m.,5:17 a. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,6:15 a. m.,7:22 a. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,7:11 a. m.,8:18 a. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,8:52 a. m.,9:59 a. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,12:13 p. m.,1:24 p. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,4:47 p. m.,5:58 p. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,5:30 p. m.,6:41 p. m.,"266.130,00",Directo
2023-02-21,BOG,CLO,6:28 p. m.,7:39 p. m.,"266.130,00",Directo
2023-02-21,BOG,CLO,7:00 p. m.,8:11 p. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,9:45 p. m.,10:56 p. m.,"223.290,00",Directo
2023-02-21,BOG,CLO,4:14 a. m.,7:39 a. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,6:47 a. m.,11:22 a. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,7:33 a. m.,11:22 a. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,8:45 a. m.,11:22 a. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,8:45 a. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,10:59 a. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,12:10 p. m.,2:49 p. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,12:10 p. m.,6:27 p. m.,"294.570,00",1 parada
2023-02-21,BOG,CLO,1:51 p. m.,6:27 p. m.,"294.570,00",1 parada
